Method,Video,Episode,Chunk,Action_proposed,Applied_Action,Bitrate_kbps_proposed,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s_proposed,VMAF_proposed,Smooth_Penalty,Step_QoE_proposed,Shield_Intervened,Shield_Rate,Action_genie,Bitrate_kbps_genie,Rebuffer_s_genie,VMAF_genie,Step_QoE_genie,QoE_diff
Proposed_ShieldedQoE,bigbuckbunny,2,39,1,1,750,960.6,27.66,29.75,0.0,83.73,11.76,71.97,0,0.05,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,2,40,5,5,6000,955.9,29.75,25.27,0.0,97.14,13.41,83.73,0,0.04878048780487805,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,2,41,1,1,750,880.2,25.27,26.51,0.0,83.73,13.41,70.32,0,0.047619047619047616,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,2,42,0,0,300,1063.0,26.51,28.99,0.0,66.58,17.15,49.43,0,0.046511627906976744,2,1200,0.0,90.34,90.34,-40.910000000000004
Proposed_ShieldedQoE,bigbuckbunny,2,43,5,5,6000,934.7,28.99,28.52,0.0,97.14,30.56,66.58,0,0.045454545454545456,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,2,44,0,0,300,994.6,28.52,29.95,0.0,66.58,30.56,36.02,0,0.044444444444444446,2,1200,0.0,90.34,90.34,-54.32
Proposed_ShieldedQoE,bigbuckbunny,2,45,3,3,1850,1000.9,29.95,30.0,0.0,95.49,28.91,66.58,0,0.043478260869565216,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,2,46,1,1,750,858.9,30.0,30.0,0.0,83.73,11.76,71.97,0,0.0425531914893617,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,2,47,1,1,750,1103.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.041666666666666664,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,0,0,0,300,1070.0,1.09,4.0,0.744,66.58,0.0,-7.79,0,0.0,0,300,0.744,66.58,-7.79,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,1,0,0,300,1465.1,4.0,7.25,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,2,5,4,2850,835.4,7.25,8.53,0.0,97.11,30.53,66.58,1,0.3333333333333333,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,3,0,0,300,338.2,8.53,8.64,0.0,66.58,30.53,36.05,0,0.25,0,300,0.0,66.58,66.58,-30.53
Proposed_ShieldedQoE,bigbuckbunny,3,4,5,0,300,799.4,8.64,9.29,0.0,66.58,0.0,66.58,1,0.4,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,5,0,0,300,852.7,9.29,11.32,0.0,66.58,0.0,66.58,0,0.3333333333333333,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,6,0,0,300,608.4,11.32,13.04,0.0,66.58,0.0,66.58,0,0.2857142857142857,1,750,0.0,83.73,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,7,0,0,300,376.5,13.04,13.08,0.0,66.58,0.0,66.58,0,0.25,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,8,0,0,300,1048.2,13.08,15.28,0.0,66.58,0.0,66.58,0,0.2222222222222222,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,9,5,4,2850,869.5,15.28,15.73,0.0,97.11,30.53,66.58,1,0.3,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,10,0,0,300,861.3,15.73,18.48,0.0,66.58,30.53,36.05,0,0.2727272727272727,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,3,11,5,5,6000,846.7,18.48,20.9,0.0,97.14,30.56,66.58,0,0.25,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,12,0,0,300,598.8,20.9,22.74,0.0,66.58,30.56,36.02,0,0.23076923076923078,1,750,0.0,83.73,83.73,-47.71
Proposed_ShieldedQoE,bigbuckbunny,3,13,5,5,6000,608.7,22.74,24.66,0.0,97.14,30.56,66.58,0,0.21428571428571427,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,14,1,1,750,797.1,24.66,26.59,0.0,83.73,13.41,70.32,0,0.2,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,3,15,3,3,1850,1016.9,26.59,27.43,0.0,95.49,11.76,83.73,0,0.1875,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,16,1,1,750,1018.2,27.43,27.41,0.0,83.73,11.76,71.97,0,0.17647058823529413,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,17,1,1,750,1221.8,27.41,29.73,0.0,83.73,0.0,83.73,0,0.16666666666666666,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,18,3,3,1850,1244.0,29.73,30.0,0.0,95.49,11.76,83.73,0,0.15789473684210525,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,19,1,1,750,967.8,30.0,30.0,0.0,83.73,11.76,71.97,0,0.15,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,20,1,1,750,1259.1,30.0,29.85,0.0,83.73,0.0,83.73,0,0.14285714285714285,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,21,1,1,750,1059.4,29.85,30.0,0.0,83.73,0.0,83.73,0,0.13636363636363635,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,22,1,1,750,1076.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.13043478260869565,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,23,1,1,750,1209.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.125,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,24,1,1,750,901.4,30.0,28.08,0.0,83.73,0.0,83.73,0,0.12,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,25,1,1,750,854.8,28.08,27.57,0.0,83.73,0.0,83.73,0,0.11538461538461539,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,26,1,1,750,839.1,27.57,28.98,0.0,83.73,0.0,83.73,0,0.1111111111111111,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,27,3,3,1850,1088.7,28.98,29.83,0.0,95.49,11.76,83.73,0,0.10714285714285714,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,28,1,1,750,1224.0,29.83,29.0,0.0,83.73,11.76,71.97,0,0.10344827586206896,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,29,1,1,750,1011.0,29.0,30.0,0.0,83.73,0.0,83.73,0,0.1,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,30,3,3,1850,1048.2,30.0,30.0,0.0,95.49,11.76,83.73,0,0.0967741935483871,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,3,31,1,1,750,1045.6,30.0,30.0,0.0,83.73,11.76,71.97,0,0.09375,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,32,1,1,750,876.3,30.0,30.0,0.0,83.73,0.0,83.73,0,0.09090909090909091,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,33,1,1,750,824.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08823529411764706,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,34,1,1,750,1157.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08571428571428572,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,35,1,1,750,894.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08333333333333333,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,36,1,1,750,1077.9,30.0,30.0,0.0,83.73,0.0,83.73,0,0.08108108108108109,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,37,1,1,750,1041.8,30.0,30.0,0.0,83.73,0.0,83.73,0,0.07894736842105263,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,38,1,1,750,1157.7,30.0,30.0,0.0,83.73,0.0,83.73,0,0.07692307692307693,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,39,1,1,750,1092.3,30.0,30.0,0.0,83.73,0.0,83.73,0,0.075,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,40,1,1,750,948.7,30.0,28.66,0.0,83.73,0.0,83.73,0,0.07317073170731707,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,41,1,1,750,1176.1,28.66,30.0,0.0,83.73,0.0,83.73,0,0.07142857142857142,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,42,3,3,1850,954.2,30.0,27.24,0.0,95.49,11.76,83.73,0,0.06976744186046512,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,3,43,1,1,750,1010.0,27.24,27.1,0.0,83.73,11.76,71.97,0,0.06818181818181818,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,44,0,0,300,904.9,27.1,28.28,0.0,66.58,17.15,49.43,0,0.06666666666666667,1,750,0.0,83.73,77.12,-27.690000000000005
Proposed_ShieldedQoE,bigbuckbunny,3,45,3,3,1850,896.6,28.28,29.84,0.0,95.49,28.91,66.58,0,0.06521739130434782,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,3,46,3,3,1850,742.8,29.84,26.79,0.0,95.49,0.0,95.49,0,0.06382978723404255,1,750,0.0,83.73,83.73,11.759999999999991
Proposed_ShieldedQoE,bigbuckbunny,3,47,1,1,750,427.9,26.79,24.37,0.0,83.73,11.76,71.97,0,0.0625,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,0,0,0,300,891.0,1.78,4.0,0.426,66.58,0.0,23.96,0,0.0,0,300,0.426,66.58,23.96,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,1,0,0,300,891.2,4.0,6.77,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,2,5,4,2850,890.8,6.77,8.22,0.0,97.11,30.53,66.58,1,0.3333333333333333,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,3,0,0,300,879.8,8.22,10.73,0.0,66.58,30.53,36.05,0,0.25,1,750,0.0,83.73,66.58,-30.53
Proposed_ShieldedQoE,bigbuckbunny,4,4,0,0,300,841.8,10.73,11.55,0.0,66.58,0.0,66.58,0,0.2,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,5,0,0,300,900.4,11.55,13.68,0.0,66.58,0.0,66.58,0,0.16666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,6,5,4,2850,897.6,13.68,13.81,0.0,97.11,30.53,66.58,1,0.2857142857142857,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,7,0,0,300,884.1,13.81,16.13,0.0,66.58,30.53,36.05,0,0.25,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,4,8,0,0,300,901.1,16.13,18.03,0.0,66.58,0.0,66.58,0,0.2222222222222222,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,9,5,5,6000,882.9,18.03,18.53,0.0,97.14,30.56,66.58,0,0.2,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,10,1,1,750,901.2,18.53,19.55,0.0,83.73,13.41,70.32,0,0.18181818181818182,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,4,11,1,1,750,900.7,19.55,22.06,0.0,83.73,0.0,83.73,0,0.16666666666666666,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,12,0,0,300,901.6,22.06,24.63,0.0,66.58,17.15,49.43,0,0.15384615384615385,2,1200,0.0,90.34,90.34,-40.910000000000004
Proposed_ShieldedQoE,bigbuckbunny,4,13,3,3,1850,900.5,24.63,27.22,0.0,95.49,28.91,66.58,0,0.14285714285714285,2,1200,0.0,90.34,90.34,-23.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,14,3,3,1850,900.3,27.22,28.29,0.0,95.49,0.0,95.49,0,0.13333333333333333,2,1200,0.0,90.34,90.34,5.1499999999999915
Proposed_ShieldedQoE,bigbuckbunny,4,15,1,1,750,897.1,28.29,30.0,0.0,83.73,11.76,71.97,0,0.125,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,16,5,5,6000,902.5,30.0,26.75,0.0,97.14,13.41,83.73,0,0.11764705882352941,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,17,1,1,750,807.4,26.75,28.22,0.0,83.73,13.41,70.32,0,0.1111111111111111,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,4,18,3,3,1850,902.0,28.22,29.07,0.0,95.49,11.76,83.73,0,0.10526315789473684,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,19,1,1,750,900.4,29.07,30.0,0.0,83.73,11.76,71.97,0,0.1,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,20,0,0,300,902.0,30.0,30.0,0.0,66.58,17.15,49.43,0,0.09523809523809523,1,750,0.0,83.73,77.12,-27.690000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,21,5,5,6000,901.2,30.0,30.0,0.0,97.14,30.56,66.58,0,0.09090909090909091,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,22,1,1,750,900.6,30.0,30.0,0.0,83.73,13.41,70.32,0,0.08695652173913043,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,4,23,1,1,750,902.1,30.0,29.48,0.0,83.73,0.0,83.73,0,0.08333333333333333,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,24,1,1,750,901.1,29.48,27.55,0.0,83.73,0.0,83.73,0,0.08,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,25,1,1,750,899.4,27.55,27.26,0.0,83.73,0.0,83.73,0,0.07692307692307693,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,26,1,1,750,823.2,27.26,28.63,0.0,83.73,0.0,83.73,0,0.07407407407407407,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,27,3,3,1850,901.4,28.63,28.82,0.0,95.49,11.76,83.73,0,0.07142857142857142,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,28,0,0,300,901.5,28.82,26.26,0.0,66.58,28.91,37.67,0,0.06896551724137931,1,750,0.0,83.73,83.73,-46.06
Proposed_ShieldedQoE,bigbuckbunny,4,29,1,1,750,900.7,26.26,27.93,0.0,83.73,17.15,66.58,0,0.06666666666666667,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,30,3,3,1850,899.6,27.93,28.91,0.0,95.49,11.76,83.73,0,0.06451612903225806,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,31,1,1,750,902.2,28.91,30.0,0.0,83.73,11.76,71.97,0,0.0625,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,32,3,3,1850,900.9,30.0,29.12,0.0,95.49,11.76,83.73,0,0.06060606060606061,2,1200,0.0,90.34,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,33,1,1,750,894.7,29.12,30.0,0.0,83.73,11.76,71.97,0,0.058823529411764705,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,34,3,3,1850,901.3,30.0,30.0,0.0,95.49,11.76,83.73,0,0.05714285714285714,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,35,1,1,750,902.2,30.0,30.0,0.0,83.73,11.76,71.97,0,0.05555555555555555,2,1200,0.0,90.34,90.34,-18.370000000000005
Proposed_ShieldedQoE,bigbuckbunny,4,36,1,1,750,901.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05405405405405406,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,37,1,1,750,901.0,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05263157894736842,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,38,1,1,750,901.5,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05128205128205128,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,39,1,1,750,871.6,30.0,30.0,0.0,83.73,0.0,83.73,0,0.05,2,1200,0.0,90.34,90.34,-6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,40,1,1,750,901.6,30.0,28.38,0.0,83.73,0.0,83.73,0,0.04878048780487805,1,750,0.0,83.73,77.12,6.609999999999999
Proposed_ShieldedQoE,bigbuckbunny,4,41,1,1,750,901.8,28.38,29.68,0.0,83.73,0.0,83.73,0,0.047619047619047616,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,42,5,5,6000,901.0,29.68,26.52,0.0,97.14,13.41,83.73,0,0.046511627906976744,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,4,43,1,1,750,900.8,26.52,25.88,0.0,83.73,13.41,70.32,0,0.045454545454545456,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,4,44,0,0,300,900.8,25.88,27.04,0.0,66.58,17.15,49.43,0,0.044444444444444446,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,4,45,5,5,6000,901.8,27.04,28.63,0.0,97.14,30.56,66.58,0,0.043478260869565216,2,1200,0.0,90.34,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,4,46,5,5,6000,900.7,28.63,26.81,0.0,97.14,0.0,97.14,0,0.0425531914893617,2,1200,0.0,90.34,90.34,6.799999999999997
Proposed_ShieldedQoE,bigbuckbunny,4,47,1,1,750,900.7,26.81,27.76,0.0,83.73,13.41,70.32,0,0.041666666666666664,2,1200,0.0,90.34,90.34,-20.02000000000001
Proposed_ShieldedQoE,bigbuckbunny,5,0,0,0,300,769.8,2.52,4.0,0.032,66.58,0.0,63.42,0,0.0,0,300,0.032,66.58,63.42,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,1,0,0,300,446.8,4.0,5.55,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,2,0,0,300,580.4,5.55,7.98,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,3,0,0,300,467.8,7.98,9.17,0.0,66.58,0.0,66.58,0,0.0,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,4,5,0,300,757.0,9.17,9.63,0.0,66.58,0.0,66.58,1,0.2,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,5,0,0,300,657.4,9.63,11.07,0.0,66.58,0.0,66.58,0,0.16666666666666666,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,6,0,0,300,706.4,11.07,13.11,0.0,66.58,0.0,66.58,0,0.14285714285714285,0,300,0.0,66.58,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,7,0,0,300,692.8,13.11,14.96,0.0,66.58,0.0,66.58,0,0.125,1,750,0.0,83.73,66.58,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,8,0,0,300,989.6,14.96,17.05,0.0,66.58,0.0,66.58,0,0.1111111111111111,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,9,5,4,2850,601.9,17.05,15.92,0.0,97.11,30.53,66.58,1,0.2,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,10,0,0,300,1009.6,15.92,18.85,0.0,66.58,30.53,36.05,0,0.18181818181818182,1,750,0.0,83.73,83.73,-47.68000000000001
Proposed_ShieldedQoE,bigbuckbunny,5,11,5,5,6000,645.2,18.85,20.78,0.0,97.14,30.56,66.58,0,0.16666666666666666,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,12,0,0,300,418.7,20.78,21.69,0.0,66.58,30.56,36.02,0,0.15384615384615385,1,750,0.0,83.73,83.73,-47.71
Proposed_ShieldedQoE,bigbuckbunny,5,13,5,5,6000,877.1,21.69,24.25,0.0,97.14,30.56,66.58,0,0.14285714285714285,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,14,3,3,1850,465.1,24.25,22.56,0.0,95.49,1.65,93.84,0,0.13333333333333333,1,750,0.0,83.73,83.73,10.11
Proposed_ShieldedQoE,bigbuckbunny,5,15,1,1,750,398.4,22.56,21.52,0.0,83.73,11.76,71.97,0,0.125,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,16,0,0,300,859.7,21.52,23.62,0.0,66.58,17.15,49.43,0,0.11764705882352941,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,5,17,5,5,6000,1070.5,23.62,25.71,0.0,97.14,30.56,66.58,0,0.1111111111111111,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,18,3,3,1850,875.5,25.71,26.46,0.0,95.49,1.65,93.84,0,0.10526315789473684,1,750,0.0,83.73,83.73,10.11
Proposed_ShieldedQoE,bigbuckbunny,5,19,1,1,750,441.8,26.46,26.61,0.0,83.73,11.76,71.97,0,0.1,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,20,0,0,300,813.4,26.61,28.03,0.0,66.58,17.15,49.43,0,0.09523809523809523,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,5,21,5,5,6000,740.3,28.03,28.24,0.0,97.14,30.56,66.58,0,0.09090909090909091,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,22,1,1,750,992.4,28.24,29.26,0.0,83.73,13.41,70.32,0,0.08695652173913043,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,5,23,1,1,750,597.7,29.26,26.43,0.0,83.73,0.0,83.73,0,0.08333333333333333,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,24,0,0,300,985.9,26.43,28.26,0.0,66.58,17.15,49.43,0,0.08,1,750,0.0,83.73,83.73,-34.300000000000004
Proposed_ShieldedQoE,bigbuckbunny,5,25,5,5,6000,1089.2,28.26,28.72,0.0,97.14,30.56,66.58,0,0.07692307692307693,1,750,0.0,83.73,83.73,-17.150000000000006
Proposed_ShieldedQoE,bigbuckbunny,5,26,1,1,750,960.4,28.72,30.0,0.0,83.73,13.41,70.32,0,0.07407407407407407,1,750,0.0,83.73,83.73,-13.41000000000001
Proposed_ShieldedQoE,bigbuckbunny,5,27,3,3,1850,1012.1,30.0,30.0,0.0,95.49,11.76,83.73,0,0.07142857142857142,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,28,1,1,750,1111.0,30.0,28.68,0.0,83.73,11.76,71.97,0,0.06896551724137931,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,29,1,1,750,496.6,28.68,28.44,0.0,83.73,0.0,83.73,0,0.06666666666666667,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,30,1,1,750,947.0,28.44,30.0,0.0,83.73,0.0,83.73,0,0.06451612903225806,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,31,3,3,1850,619.6,30.0,28.61,0.0,95.49,11.76,83.73,0,0.0625,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,32,1,1,750,672.1,28.61,28.52,0.0,83.73,11.76,71.97,0,0.06060606060606061,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,33,1,1,750,543.4,28.52,30.0,0.0,83.73,0.0,83.73,0,0.058823529411764705,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,34,3,3,1850,592.0,30.0,28.66,0.0,95.49,11.76,83.73,0,0.05714285714285714,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,35,1,1,750,1887.9,28.66,30.0,0.0,83.73,11.76,71.97,0,0.05555555555555555,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,36,3,3,1850,1492.5,30.0,30.0,0.0,95.49,11.76,83.73,0,0.05405405405405406,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,37,1,1,750,490.0,30.0,29.84,0.0,83.73,11.76,71.97,0,0.05263157894736842,1,750,0.0,83.73,83.73,-11.760000000000005
Proposed_ShieldedQoE,bigbuckbunny,5,38,1,1,750,379.4,29.84,28.77,0.0,83.73,0.0,83.73,0,0.05128205128205128,1,750,0.0,83.73,83.73,0.0
Proposed_ShieldedQoE,bigbuckbunny,5,39,1,1,750,720.7,28.77,30.0,0.0,83.73,0.0,83.73,0,0.05,1,750,0.0,83.73,83.73,0.0
